كاسا, 2 
وكنوز, 1 
الذين, 811 
كادت, 1 
اصيب, 1 
علمهم, 1 
والصابؤون, 1 
مذموما, 2 
واسجد, 1 
فبغى, 1 
دمرناهم, 1 
هدي, 1 
ياتيهم, 15 
والحق, 1 
ويهديك, 1 
عرضا, 2 
اعتزلوكم, 1 
مكانتكم, 4 
جاهد, 3 
اغني, 1 
وثبت, 2 
نصيبهم, 3 
ويحل, 3 
واعظم, 1 
بالحسنه, 5 
فسيحشرهم, 1 
وفضلناهم, 2 
كلمت, 5 
يطلبه, 1 
نسبحك, 1 
ومنكم, 6 
جعلنا, 29 
امن, 40 
بصدقه, 1 
وليجدوا, 1 
موتتنا, 2 
فانشرنا, 1 
الواقعه, 2 
ستكتب, 1 
بناتي, 2 
صوتك, 1 
غمرات, 1 
مثليهم, 1 
الخوالف, 2 
تسعا, 1 
يجدوا, 5 
انكالا, 1 
مارب, 1 
لؤلؤ, 1 
بالله, 139 
وازدجر, 1 
برحمه, 7 
ونكون, 3 
اثنين, 10 
يصلوا, 2 
وحرث, 1 
عطفه, 1 
بكاف, 1 
بعده, 21 
تنفذوا, 1 
افتريته, 2 
لانذركم, 1 
فعلموا, 1 
عجل, 2 
مكذبين, 1 
عاصفه, 1 
نهرا, 1 
ثمانين, 1 
هدا, 1 
وسنقول, 1 
بالحجاب, 1 
لياكلوا, 1 
اهدك, 1 
قومي, 5 
يعرضوا, 1 
اذناك, 1 
تهدوا, 1 
لات, 2 
كالحون, 1 
تخسروا, 1 
ضيزى, 1 
ويهب, 1 
تحيون, 1 
فيدمغه, 1 
عهدنا, 1 
يعصمني, 1 
تاتوا, 1 
وبال, 4 
بشراكم, 1 
والصادقين, 2 
لسنت, 2 
ثمود, 13 
واليسع, 2 
العاكف, 1 
عقدت, 1 
القاسطون, 2 
نزلهم, 1 
وتصليه, 1 
فج, 1 
اخرجك, 1 
الورد, 1 
مبديه, 1 
عدا, 2 
اخراجهم, 1 
صرفكم, 1 
لعنه, 10 
مجرمين, 10 
ضلالا, 6 
اردنا, 4 
وحصورا, 1 
شهيقا, 1 
بذنوب, 2 
وماروت, 1 
ثلاثه, 11 
تنفروا, 2 
ثوب, 1 
توليتم, 8 
يرونها, 2 
وعظهم, 1 
فذكر, 4 
والشجره, 1 
تارك, 1 
لربك, 2 
واحدا, 5 
سلطان, 13 
وفيه, 1 
والوتر, 1 
عصوا, 3 
فنسيهم, 1 
يقتلوك, 1 
جبلا, 1 
ارى, 5 
تطيرنا, 1 
وعنب, 1 
تتلى, 16 
البحرين, 4 
الكاذبين, 10 
محشوره, 1 
خلقني, 1 
مهانا, 1 
بالملا, 1 
زادهم, 3 
بعصاك, 3 
وحمله, 1 
ولعنه, 1 
الخالدين, 1 
فتناه, 1 
لي, 63 
تق, 1 
والذاكرات, 1 
تسفكون, 1 
اخترتك, 1 
خطئا, 2 
تسال, 1 
اينا, 1 
ليزلقونك, 1 
انسانيه, 1 
ليبطئن, 1 
يسجد, 3 
اجيب, 1 
اشتراه, 2 
تعالى, 3 
الامانه, 1 
يتوكل, 3 
سكرت, 1 
جد, 1 
وعهدهم, 2 
فسيدخلهم, 1 
فعاقبتم, 1 
يلفظ, 1 
ايديكم, 10 
رجال, 6 
فخرج, 3 
ويرث, 1 
باموال, 2 
كاتب, 3 
تحرك, 1 
ورسله, 12 
ياكل, 5 
اريناك, 1 
القول, 28 
للسمع, 1 
وبلغنا, 1 
لبسبيل, 1 
فامه, 1 
تبعوا, 1 
ولسوف, 2 
فتردى, 1 
يختص, 2 
المنذرين, 7 
كونوا, 9 
خوفهم, 1 
بالجنه, 1 
هينا, 1 
فاخذناهم, 4 
فاسرها, 1 
متعتهم, 1 
كلا, 38 
عصاه, 3 
ارضعت, 1 
نطعمكم, 1 
فغشاها, 1 
والمؤتفكات, 2 
بحكمه, 1 
فينظر, 1 
تسمعوا, 1 
حاضرا, 1 
دعاه, 1 
ليذكروا, 3 
حنيفا, 10 
ترتدوا, 1 
ونزعنا, 3 
واشفقن, 1 
الراي, 1 
للعابدين, 1 
اعصار, 1 
وامراتان, 1 
الشيطان, 63 
المقامه, 1 
يشعرون, 21 
فاتبعوا, 2 
فاستوى, 2 
يسخر, 1 
ارسلناك, 12 
قوله, 2 
ينادي, 1 
لكلماته, 2 
اتاتون, 3 
فصلناه, 2 
فاسقيناكموه, 1 
بجنوده, 1 
كاتبون, 1 
زوجا, 1 
بعصم, 1 
قدحا, 1 
جهارا, 1 
واعبدوه, 1 
واركعوا, 1 
الزنى, 1 
فاخاف, 2 
فجاسوا, 1 
زنيم, 1 
الذكر, 19 
برسل, 3 
والضراء, 5 
الرعب, 4 
حاسد, 1 
وصالح, 1 
بالغه, 2 
فاسجدوا, 1 
لعبادته, 1 
يحزنون, 13 
واشربوا, 7 
لانت, 2 
ليصرمنها, 1 
تحيطوا, 1 
سينين, 1 
حلاف, 1 
يستمعون, 6 
لفاعلون, 1 
والخاشعين, 1 
تصدقوا, 1 
المنظرين, 3 
واستفتحوا, 1 
متاع, 16 
واولادكم, 3 
ابينا, 1 
متم, 4 
فادلى, 1 
اسرهم, 1 
حمارك, 1 
المرفوع, 1 
الظانين, 1 
يحضرون, 1 
هنيئا, 4 
نجني, 2 
اني, 146 
البيوت, 4 
والزرع, 1 
منهن, 7 
فارض, 1 
نقصصهم, 1 
انبتكم, 1 
اوسط, 1 
والعاملين, 1 
فاسقون, 7 
مشهودا, 1 
يرون, 8 
فاكتبوه, 1 
المعلوم, 2 
تفثهم, 1 
وانصتوا, 1 
حصونهم, 1 
فاثابكم, 1 
ونراه, 1 
السدره, 1 
ولتعرفنهم, 1 
فشدوا, 1 
منتهون, 1 
تبلى, 1 
ودمرنا, 1 
ظهره, 2 
سفرنا, 1 
رايتموه, 1 
فانصب, 1 
فالسابقات, 1 
فظن, 1 
يصرون, 1 
نبعث, 3 
المشرق, 6 
الوعد, 9 
انسلخ, 1 
حاجزا, 1 
ونذرهم, 1 
يتوكلون, 5 
والخبيثون, 1 
عملهم, 2 
وكن, 3 
يحسدون, 1 
شبه, 1 
لووا, 1 
يره, 3 
الخالص, 1 
امره, 11 
تطيعوه, 1 
فيبسطه, 1 
خفيفا, 1 
ونقلب, 1 
فرغت, 1 
واحيي, 1 
انؤمن, 3 
لننصر, 1 
صلبوه, 1 
كتب, 23 
ونحشرهم, 1 
اراني, 2 
ترضى, 2 
وسيصلون, 1 
اختلفوا, 9 
واحيط, 1 
للذكر, 5 
بواد, 1 
تخافا, 1 
يعمر, 4 
مهطعين, 3 
جيوبهن, 1 
وهذا, 15 
وابتغاء, 2 
يخافون, 8 
وقفوهم, 1 
وبنين, 6 
والاثم, 1 
فتخطفه, 1 
شقوتنا, 1 
والزكاه, 2 
فصدهم, 2 
بقريب, 1 
اثنتين, 4 
فاوحينا, 2 
يخوف, 2 
راضيه, 4 
بمستيقنين, 1 
لداوود, 1 
نقموا, 2 
عاقبه, 27 
لكفور, 2 
وكنتم, 8 
صيد, 2 
بانعام, 1 
يسبحن, 2 
عملا, 8 
تمسوها, 3 
فكانوا, 5 
الكوافر, 1 
ماذا, 22 
فاكله, 1 
ازيد, 1 
فيوحي, 1 
خلصوا, 1 
بباسط, 1 
فبشرناه, 1 
توبتهم, 1 
ليميز, 1 
باهله, 2 
فياتيهم, 1 
ولتصغى, 1 
ويقللكم, 1 
وابتغوا, 3 
لنكونن, 5 
طعامه, 1 
يكذبونك, 1 
مقتدرون, 1 
عمون, 1 
بسوره, 2 
يحاسب, 1 
لخبير, 2 
يصدقوا, 1 
نظنكم, 1 
مغرب, 1 
والسارق, 1 
فاسقين, 6 
تبارك, 6 
حملتم, 1 
ويكشف, 1 
خطبكم, 2 
ياتيك, 1 
فاكرمه, 1 
فسيرى, 1 
يزكى, 2 
قدرا, 2 
يرمون, 3 
والصلح, 1 
ابناء, 5 
نهيت, 2 
فرقنا, 1 
ضلالك, 1 
تحتي, 1 
فلنحيينه, 1 
بالسوء, 4 
طرفي, 1 
واقنى, 1 
يراؤون, 2 
ونخيل, 1 
والاعناب, 2 
اضلنا, 1 
النطفه, 1 
وقران, 3 
انسان, 1 
ورحمتي, 1 
لاذقناك, 1 
لوح, 1 
تنذر, 2 
رميم, 1 
وتستخرجوا, 1 
كبير, 10 
يراد, 1 
طسم, 2 
لمثوبه, 1 
اسمه, 5 
فعجب, 1 
تولون, 1 
اصابتهم, 2 
محمد, 4 
لمتنني, 1 
اجاج, 2 
يضرب, 4 
يبعثون, 8 
تفتنون, 1 
مهينا, 4 
هديا, 1 
باموالهم, 8 
وبينه, 3 
منيبين, 2 
بالطاغيه, 1 
اثمه, 1 
واتاه, 1 
ولهو, 3 
ونمارق, 1 
يعلمون, 81 
اتوكا, 1 
تباشروهن, 1 
اعظكم, 1 
يثرب, 1 
تمار, 1 
ولينا, 2 
استعجالهم, 1 
نصفه, 1 
ابى, 3 
ادبارهم, 3 
حسابا, 4 
تؤذوا, 1 
منقوص, 1 
يوعون, 1 
ويرضين, 1 
حسب, 3 
ليتها, 1 
الرجعى, 1 
هجرا, 1 
لسعيها, 1 
فوربك, 2 
يخسرون, 1 
ورهبانيه, 1 
اخوانا, 2 
جرحتم, 1 
ويمكر, 1 
وبكيا, 1 
قريب, 14 
يلتفت, 2 
بالتقوى, 1 
واسيرا, 1 
وفوق, 1 
ولاحل, 1 
لتشرك, 1 
الكنس, 1 
الظله, 1 
اسلك, 1 
وزروع, 2 
تتقوا, 2 
مترفيهم, 1 
للعالمين, 13 
ومغانم, 1 
مساكن, 1 
كانهم, 11 
الغائط, 2 
وصلنا, 1 
مريب, 7 
فاردنا, 1 
حرسا, 1 
بالافك, 1 
المسيح, 10 
ونفخ, 5 
فيرسل, 1 
الانهار, 43 
بالشاكرين, 1 
فالقوا, 3 
غيرها, 1 
فظلتم, 1 
يزيدهم, 2 
باهدى, 1 
والنبيون, 1 
اعمالنا, 3 
الفاسقين, 11 
تراضوا, 1 
وحرم, 3 
ثياب, 2 
بذنبه, 1 
حلالا, 4 
امرؤ, 1 
بطرا, 1 
اعتزلهم, 1 
تشقق, 2 
بحق, 1 
بالعرف, 1 
يسومهم, 1 
وليتبروا, 1 
لتخرجوا, 1 
فماواهم, 1 
رسلنا, 15 
وادبارهم, 2 
لاكفرن, 2 
ضلالتهم, 2 
تفضيلا, 2 
عليك, 57 
ترضونها, 1 
دساها, 1 
يضاعفه, 1 
رجل, 13 
فباؤوا, 1 
وروح, 1 
استنكفوا, 1 
عندها, 3 
تزكوا, 1 
وادريس, 1 
وتاب, 1 
سماكم, 1 
كاذبه, 2 
بسطه, 2 
وصل, 1 
يمترون, 2 
قدرناها, 1 
بيع, 3 
علمها, 4 
وعمله, 1 
وتنهون, 1 
يثنون, 1 
وحاق, 7 
الفؤاد, 1 
يتبعون, 9 
النعم, 1 
دلهم, 1 
اسالك, 1 
يهجعون, 1 
ندري, 2 
اغفر, 7 
واقترب, 2 
الظنونا, 1 
فاقذفيه, 1 
يتقبل, 3 
زياده, 1 
الكبرى, 6 
الاولين, 31 
تحسب, 1 
منقلبون, 2 
لمبتلين, 1 
معها, 1 
فقالت, 1 
بالحق, 74 
انباء, 8 
فلهم, 6 
فسبح, 6 
فانبئكم, 2 
وقبيله, 1 
فدمرناها, 1 
زهره, 1 
رحيم, 61 
نباني, 1 
يضيفوهما, 1 
طغيانهم, 5 
اقدامكم, 1 
وحسن, 5 
وتبغونها, 1 
مخزي, 1 
تعلمون, 56 
وليتم, 2 
ننسها, 1 
النعيم, 10 
عدوانا, 1 
يبشر, 1 
بثمن, 1 
بصره, 1 
فلناتينهم, 1 
صالحين, 4 
واياك, 1 
بيوت, 10 
يقاتلوكم, 5 
رمى, 1 
والحساب, 2 
الفافا, 1 
وتبين, 1 
عظيما, 22 
اذان, 4 
ببغيهم, 1 
بحبل, 2 
فاكهين, 2 
يتزكى, 2 
لعلكم, 59 
والذاكرين, 1 
فاعلون, 1 
معذبين, 1 
ينقض, 1 
وحسنت, 1 
ال, 23 
سيطوقون, 1 
واخرنا, 1 
البسط, 1 
اخذناهم, 2 
السقايه, 1 
لرجل, 2 
تكتبوها, 1 
يكادون, 3 
عنده, 23 
اجد, 4 
بمصيطر, 1 
يوما, 16 
ناصيه, 1 
ظلمناهم, 3 
فيكشف, 1 
تكبيرا, 1 
طاغون, 2 
لبس, 1 
اتيناها, 1 
للانام, 1 
جانب, 5 
الساجدون, 1 
وقدموا, 1 
اانت, 2 
تجرمون, 1 
انفسهن, 2 
تخزني, 1 
تستفت, 1 
تغرب, 1 
فويل, 9 
الباساء, 2 
والقينا, 4 
يتمتعون, 1 
هاتوا, 4 
نكثوا, 2 
راودتن, 1 
والسميع, 1 
افك, 5 
خاسئين, 2 
اثاره, 1 
مكرمون, 3 
حاميه, 2 
سته, 7 
اترفتم, 1 
كثير, 10 
ويقول, 11 
وقرانا, 1 
قرئ, 2 
يجزي, 3 
لسارقون, 1 
يكفهم, 1 
وزر, 6 
لياخذوه, 1 
ونزل, 1 
نبئنا, 1 
يستعجل, 2 
عاما, 3 
خلالكم, 1 
ربكما, 33 
يمارون, 1 
غربيه, 1 
تبعك, 3 
بادي, 1 
بقرات, 2 
انقلبوا, 3 
اعز, 1 
لغير, 4 
نسوي, 1 
اجله, 2 
فاني, 6 
فضل, 31 
يعيد, 1 
عنيدا, 1 
ومصدقا, 2 
اسطاعوا, 1 
الوصيه, 2 
اهلها, 16 
اخراهم, 1 
ليقولوا, 1 
القوى, 1 
امنوا, 262 
اعطوا, 1 
يدخلونها, 3 
تطيعوا, 5 
لاتوها, 1 
اقلام, 1 
واقعدوا, 1 
الامين, 3 
وظاهره, 1 
ينصرونكم, 1 
طائره, 1 
فتخشى, 1 
واجعلوا, 1 
غداءنا, 1 
حميد, 6 
قولنا, 1 
العشير, 1 
صراط, 32 
ليبلو, 1 
االد, 1 
اهوى, 1 
فاتبعها, 1 
تقعدوا, 2 
اطفاها, 1 
متخذات, 1 
اجلت, 2 
عمك, 1 
وارجلهم, 2 
يجادلونك, 2 
والسلاسل, 1 
ولتسالن, 1 
فاقصص, 1 
والمعتر, 1 
اصواتكم, 1 
ونزلنا, 3 
وفصاله, 2 
وظالم, 1 
الحول, 1 
انباك, 1 
اصبحوا, 1 
الشعر, 1 
بقربان, 1 
يبدها, 1 
عاليه, 2 
فراوه, 1 
فرعون, 67 
الهتكم, 4 
يلهث, 2 
ينسلون, 2 
اتخذها, 1 
يزرون, 2 
المحسنين, 30 
عورات, 2 
يصدنك, 2 
فانظر, 13 
لشيء, 5 
وسلام, 3 
فلياكل, 1 
فتنتكم, 1 
وبئس, 15 
يستثنون, 1 
الهتهم, 2 
قرارا, 2 
حظا, 3 
صراطا, 5 
توارت, 1 
الوجوه, 2 
فانا, 11 
غير, 69 
تلين, 1 
نبرح, 1 
تمسوهن, 3 
عجاف, 2 
باننا, 1 
وتولوا, 2 
نكدا, 1 
واترفناهم, 1 
وتذهب, 1 
وطلح, 1 
نفسها, 2 
لمحيي, 2 
المكيدون, 1 
يخفون, 3 
مسنا, 2 
فاتبعوني, 2 
فوجدناها, 1 
لقوكم, 1 
ايدي, 2 
اجيبوا, 1 
اتبعن, 1 
المشرقين, 2 
نار, 21 
يزيغ, 1 
يغنيه, 1 
بالشمس, 1 
بعزيز, 4 
الخلود, 1 
يؤمنون, 86 
الكعبين, 1 
فينظروا, 6 
الوزن, 1 
واستغنى, 2 
لرايته, 1 
فتطردهم, 1 
فئتكم, 1 
ويغفر, 10 
تولوا, 23 
بالصدق, 2 
اذكروا, 9 
مخضره, 1 
مدتهم, 1 
العاملين, 3 
اوليائهم, 1 
تقصص, 1 
يحول, 1 
يطغى, 1 
مزجاه, 1 
الكافرون, 17 
فوفاه, 1 
لكنتم, 1 
يكفيكم, 1 
وادخلني, 1 
ترتابوا, 1 
فارزقوهم, 1 
يصلحون, 2 
الصفا, 1 
الخلق, 14 
البريه, 2 
وسق, 1 
اوديتهم, 1 
عقبى, 4 
يرونه, 1 
ثيابكم, 1 
دينكم, 10 
ظله, 1 
ضعفا, 4 
فارسلنا, 7 
اجزعنا, 1 
كانها, 3 
والمنفقين, 1 
ساتيكم, 1 
وجدتموهم, 2 
نظر, 3 
تدع, 4 
خفف, 1 
فكانت, 5 
انطلقوا, 2 
ففتحنا, 1 
فسلكه, 1 
محلي, 1 
فثم, 1 
وقرا, 5 
انطق, 1 
وليدخلوا, 1 
تحسنوا, 1 
استكثرتم, 1 
يؤت, 4 
نكص, 1 
الق, 2 
حافظا, 1 
استحبوا, 2 
تبرانا, 1 
فاذوهما, 1 
واوتينا, 2 
انظر, 11 
اخلفنا, 1 
لمعزولون, 1 
استاذنوك, 1 
والمؤمنات, 11 
حشرتني, 1 
بخلاقكم, 1 
تبيض, 1 
ولنسكننكم, 1 
الصرح, 1 
ويسر, 1 
وذكرى, 7 
يحتسب, 1 
والقران, 5 
ولابين, 1 
اسمائه, 1 
جار, 1 
بني, 51 
الغيث, 2 
ارايتم, 14 
اولاء, 2 
لذهب, 2 
وذكر, 6 
تريدون, 5 
ينقلب, 4 
اقنتي, 1 
واخذنا, 3 
دونك, 2 
اعلم, 55 
فانك, 9 
نورهم, 2 
شر, 15 
ماتوا, 3 
يجادل, 5 
ويخرج, 3 
تتبعان, 1 
مشرك, 2 
ارضكم, 3 
احقابا, 1 
مبثوثه, 1 
يجارون, 1 
قطمير, 1 
فبشره, 3 
نطمس, 1 
وبينهما, 1 
ينادونك, 1 
لقال, 1 
ويوسف, 1 
ليريكم, 1 
بنعمت, 2 
اشتاتا, 2 
وايديهم, 1 
سيصلى, 1 
بينا, 3 
الخناس, 1 
غيظ, 1 
كنزهما, 1 
والقانتين, 2 
وهداه, 1 
ننج, 1 
فامسكوهن, 3 
وياتوكم, 1 
اختلفتم, 1 
رجع, 2 
حزنا, 1 
خذوا, 5 
للملائكه, 9 
جاءكم, 25 
وانشق, 1 
وسعى, 2 
فلنفسه, 4 
لثمود, 1 
وبرق, 1 
خبيثه, 2 
العنكبوت, 2 
وليال, 1 
تسليما, 2 
حولها, 3 
سبل, 2 
فاستمتعتم, 1 
وللدار, 1 
بجنود, 2 
متحرفا, 1 
فالتمسوا, 1 
واتاني, 2 
واستشهدوا, 1 
فتصبح, 2 
ابنائكم, 1 
وامم, 1 
امتلات, 1 
يغل, 1 
والا, 2 
شتى, 2 
وقدت, 1 
لليتامى, 1 
وجد, 4 
ابلغكم, 2 
مرج, 2 
يوحي, 4 
جرزا, 1 
باسماء, 1 
فيصلب, 1 
لبرز, 1 
بقدرها, 1 
ذرهم, 2 
اتممت, 1 
وتحبون, 1 
مقام, 7 
تلقون, 1 
همت, 2 
ائفكا, 1 
وقومهما, 2 
واذكروا, 13 
ساصرف, 1 
اذهبا, 2 
الفاحشه, 5 
الهك, 2 
ساء, 11 
فازلهما, 1 
يفتنهم, 1 
وللمطلقات, 1 
وابتغ, 2 
منتظرون, 3 
سالمون, 1 
فلاقطعن, 1 
قضيت, 3 
نكرهم, 1 
القرده, 1 
مردود, 1 
وقثائها, 1 
واخرجنا, 1 
واحفظوا, 1 
يردوكم, 3 
فتحنا, 4 
بملوم, 1 
افعل, 1 
يستصرخه, 1 
نكلف, 3 
فاتيا, 1 
صنعه, 1 
وينعه, 1 
قرين, 2 
لنريه, 1 
صبرنا, 2 
فكنتم, 2 
يفرقون, 2 
يستسخرون, 1 
ذلكما, 1 
مثلها, 5 
فمتعناهم, 1 
ولوموا, 1 
بيان, 1 
هو, 265 
اثارهم, 6 
الاغنياء, 1 
وامرت, 6 
تفسدوا, 4 
سنكتب, 2 
تقهر, 1 
اشرح, 1 
عسيرا, 1 
وماذا, 1 
بطني, 1 
محضرا, 1 
لمسكم, 2 
ركوبهم, 1 
نذيرا, 4 
بمنشرين, 1 
سربا, 1 
فاعل, 1 
واضلوا, 1 
يجب, 1 
انشاناه, 1 
ويهديهم, 2 
بخبر, 2 
اناب, 3 
لاتخذناه, 1 
نضجت, 1 
يرزقون, 2 
ادخلي, 1 
اضرب, 3 
اعظم, 2 
راتهم, 1 
بربنا, 2 
روحنا, 3 
نعود, 1 
لقومكما, 1 
مهلكي, 1 
سعيهم, 2 
نتكلم, 1 
يخافوا, 1 
ليذر, 1 
واستقم, 1 
وابل, 3 
ليبتليكم, 1 
يبصرونهم, 1 
فالحاملات, 1 
وواعدنا, 1 
دونهما, 2 
يستطيعون, 15 
وقعودا, 2 
فاهلكناهم, 3 
وامه, 4 
فعصوا, 1 
لامراته, 1 
اقترفتموها, 1 
فاعبده, 2 
لعلي, 7 
لاجدن, 1 
توعدون, 13 
خوضهم, 1 
الاخيار, 2 
بالعبد, 1 
رويدا, 1 
للمحسنين, 2 
الصدور, 16 
راكعون, 1 
فعموا, 1 
هاؤم, 1 
ومثلهم, 3 
اهلكناهم, 4 
رزقنا, 1 
تتبع, 8 
السماء, 109 
يامرون, 3 
اتنهانا, 1 
يبينها, 1 
يحلون, 4 
لنخرجنكم, 1 
حسبت, 1 
صديد, 1 
ففسق, 1 
سولت, 3 
وجهرا, 1 
وزفيرا, 1 
زحفا, 1 
اشق, 2 
عسق, 1 
يس, 1 
فصدوا, 3 
غرفه, 1 
بالسنين, 1 
نشا, 3 
موتا, 1 
ثقفوا, 2 
ترجو, 1 
مهتدون, 5 
والرسول, 9 
تامرون, 3 
غليظا, 3 
فنبذناهم, 2 
يقصون, 2 
يقرؤون, 2 
رزقناهم, 10 
ويسبح, 1 
برق, 1 
مرات, 1 
حاجوك, 1 
والمرسلات, 1 
كاتبا, 1 
فخانتاهما, 1 
نؤثرك, 1 
ينبئهم, 3 
واطعن, 1 
فليعبدوا, 1 
اشد, 28 
ادعهن, 1 
القيا, 1 
ولكنكم, 2 
ببكه, 1 
للغيب, 2 
يؤتون, 4 
اضطر, 4 
اسكنت, 1 
ادعوكم, 2 
انظرني, 1 
وكفرتم, 1 
وريحان, 1 
ونكفر, 1 
كالمجرمين, 1 
اسرارهم, 1 
فاقتلوا, 2 
جلودا, 1 
انشاناهن, 1 
نجا, 1 
ااشكر, 1 
لاوتين, 1 
ويسلموا, 1 
ليمكروا, 1 
ايعدكم, 1 
والمؤتون, 1 
ليؤذن, 1 
وكذبتم, 1 
الراكعون, 1 
شئتما, 2 
وبين, 9 
تبسطها, 1 
امانيهم, 1 
نخوض, 2 
سبحان, 13 
سموم, 1 
مؤمنات, 3 
والصابرات, 1 
قلن, 1 
فسترضع, 1 
الميزان, 3 
وبالحق, 2 
الرحيم, 34 
لرجمناك, 1 
المفر, 1 
فاعمل, 1 
فنبذناه, 1 
تحصنا, 1 
قتلتموهم, 1 
باعيننا, 4 
كف, 1 
بلقاء, 7 
اصل, 1 
ااسلمتم, 1 
كالصريم, 1 
طائعين, 1 
المساجد, 2 
العنت, 1 
اخرجتك, 1 
خطاياهم, 1 
تظما, 1 
تفسيرا, 1 
اعينهم, 6 
النفوس, 1 
يلونكم, 1 
فاقض, 1 
يستوون, 3 
شطاه, 1 
ينفعونكم, 1 
علمتنا, 1 
وجفان, 1 
فسينفقونها, 1 
لابراهيم, 2 
لا, 812 
جاءني, 3 
طولا, 2 
وليربط, 1 
السواى, 1 
تعلموا, 5 
متعمدا, 2 
غليظ, 5 
وليصفحوا, 1 
الحديث, 6 
اتخذوا, 21 
نافقوا, 2 
تبوءا, 1 
لباسهما, 1 
عده, 4 
يعمهون, 7 
يؤاخذكم, 4 
بعدكم, 1 
مئتين, 2 
احلت, 2 
اتي, 1 
شيه, 1 
ويذيق, 1 
يذبح, 1 
زمهريرا, 1 
الشفاعه, 5 
ويصدكم, 1 
للحواريين, 1 
تبتغي, 2 
فاذهبا, 1 
فيقتلون, 1 
يعلمه, 5 
جاهداك, 2 
وهو, 171 
نجازي, 1 
هاروت, 1 
منعك, 3 
ونبلو, 1 
احاط, 4 
لسميع, 2 
كي, 4 
ونصيرا, 1 
سيئات, 6 
وجئتكم, 1 
تابا, 1 
فاليوم, 8 
يعبد, 8 
ضل, 18 
يخلقون, 5 
واثمهما, 1 
يستقدمون, 3 
مجموع, 1 
قتلنا, 2 
طرائق, 2 
عطلت, 1 
جيدها, 1 
شهداء, 12 
الساحر, 2 
وليدا, 1 
فتعسا, 1 
منجوك, 1 
المشارق, 2 
كتابه, 5 
يفسح, 1 
تسميه, 1 
وصدها, 1 
بملكنا, 1 
اولي, 16 
خادعهم, 1 
نذهبن, 1 
رعايتها, 1 
احسانا, 6 
تاتهم, 2 
يشهدون, 4 
يهديهم, 3 
صره, 1 
والحجاره, 2 
يكونون, 1 
يامرهم, 1 
سيعلمون, 3 
والموفون, 1 
والانجيل, 8 
سحرهم, 1 
القدس, 4 
الابصار, 9 
معكوفا, 1 
يخزيهم, 1 
فوقها, 3 
لكن, 6 
تتجافى, 1 
وخرقوا, 1 
والاصال, 3 
اما, 17 
تاجرني, 1 
متكا, 1 
جلودهم, 2 
اراك, 2 
ويحسبون, 3 
سكت, 1 
مقتصده, 1 
رزقكم, 8 
راى, 12 
الانجيل, 4 
بالعهد, 1 
يذوقون, 2 
بسمعهم, 1 
لتفتروا, 1 
وجئتك, 1 
القاعدين, 4 
واموالهم, 3 
يستعففن, 1 
الحاكمين, 5 
يسمع, 7 
وارضا, 1 
بكلمه, 2 
متفرقه, 1 
والفلك, 2 
لتعرضوا, 1 
حسابيه, 2 
السماوات, 182 
ساحر, 7 
حريص, 1 
خشب, 1 
طلعت, 1 
فاتخذت, 1 
استكبرتم, 1 
لحومها, 1 
لقوم, 51 
مسك, 1 
مغرم, 2 
غيب, 6 
الثابت, 1 
وضربنا, 1 
مستقيما, 6 
الاذلين, 1 
لننظر, 1 
الصافون, 1 
بعهدي, 1 
والصبح, 2 
تبصره, 1 
هداها, 1 
واخوانهم, 2 
يهن, 1 
اصطفيتك, 1 
البشير, 1 
يفلح, 9 
واستغفره, 1 
نجوت, 1 
اانا, 2 
عقده, 3 
تبدل, 2 
يسجدون, 4 
دوني, 3 
العلم, 28 
منزلها, 1 
لتبيننه, 1 
العشار, 1 
ولينصرن, 1 
وازدادوا, 1 
بعيد, 14 
اقيموا, 2 
وازواج, 1 
قائلون, 1 
فاعترفنا, 1 
يمتعون, 1 
وظهر, 1 
بخمسه, 1 
فجعلتم, 1 
تاخذونها, 1 
الراحمين, 6 
بلونا, 1 
الهوى, 4 
سماعون, 4 
يخصمون, 1 
بخيلك, 1 
ضحاها, 2 
لتقراه, 1 
تقل, 1 
الفلق, 1 
اولا, 3 
مقامي, 2 
العبد, 2 
ويدعوننا, 1 
مسه, 6 
ونسي, 2 
وغضب, 4 
اسكنوا, 2 
ويميت, 9 
وربنا, 3 
يمحو, 1 
ينتهوا, 2 
والنوم, 1 
فافوز, 1 
ارحام, 2 
اطعنا, 2 
نسال, 1 
ذنب, 2 
والناس, 4 
والقواعد, 1 
لاكفر, 1 
اثم, 8 
الزبور, 1 
يسيروا, 7 
عنها, 24 
انظرونا, 1 
بقي, 1 
الدرجات, 2 
تبشرون, 1 
الشاهدين, 6 
وتله, 1 
شعائر, 4 
وصفهم, 1 
باخ, 1 
طبقا, 1 
لتهدي, 1 
ويستفتونك, 1 
وجدتم, 2 
نكث, 1 
يتبعها, 1 
تذهل, 1 
قبلها, 2 
خصيم, 2 
قاعدا, 1 
ربوه, 1 
اصطفاك, 1 
طبق, 1 
لذه, 2 
وتصريف, 2 
غلا, 1 
اركبوا, 1 
تحرموا, 1 
فقلنا, 6 
عمين, 1 
بنصره, 3 
عجلا, 2 
يضرون, 1 
ونمنعكم, 1 
مؤمنه, 6 
ليست, 2 
والهدى, 1 
بمال, 1 
سبقا, 1 
تفلحوا, 1 
كسبتم, 3 
نكسوها, 1 
اكفرتم, 1 
ومحرم, 1 
تباب, 1 
الحمار, 1 
يوجهه, 1 
قدره, 5 
